"BusStopCode","RoadName","Description","Latitude","Longitude"
"55171","Ang Mo Kio Ave 6","Castle Green",1.385783333,103.8429056
"55179","Ang Mo Kio Ave 6","Opp Castle Green",1.385991667,103.8431694
"55181","Ang Mo Kio Ave 6","Opp Yio Chu Kang Stn",1.38143251435794,103.843892302769
"55189","Ang Mo Kio Ave 6","Yio Chu Kang Stn",1.382955556,103.844225
"55199","Ang Mo Kio St 61","Blk 645",1.3795247679563,103.842663199675
"55201","Ang Mo Kio Ave 6","Aft Blk 648",1.37859113966821,103.844377726812
"55209","Ang Mo Kio Ave 6","Opp Blk 646",1.37863166702811,103.844684444013
"55211","Ang Mo Kio St 62","Aft Ang Mo Kio Fire Stn",1.386216,103.845539
"55219","Ang Mo Kio St 62","Bef Ang Mo Kio Ave 9",1.38560725163314,103.845930633914
"55221","Ang Mo Kio St 64","Aft Ang Mo Kio St 62",1.38779002795173,103.846211158869
"55229","Ang Mo Kio St 64","Bef Ang Mo Kio St 62",1.38851043039698,103.845915732931
"55231","Ang Mo Kio St 63","Opp Sbst Ang Mo Kio Depot",1.38576093943759,103.848316921357
"55239","Ang Mo Kio St 63","Sbst Ang Mo Kio Depot",1.38699777800655,103.848041111022
"55241","Lentor Ave","Aft Yio Chu Kang Rd",1.389545,103.840319
"55249","Lentor Ave","Bef Yio Chu Kang Rd",1.389538,103.84068
"55251","Lentor Ave","Countryside Est",1.39093600499761,103.838855754924
"55259","Lentor Ave","Opp Countryside Est",1.39143,103.838608
"55261","Lentor Ave","Bullion Pk Condo",1.39203,103.836929
"55269","Lentor Ave","Opp Bullion Pk Condo",1.39267,103.836298
"55281","Lentor Ave","Aft SLE",1.39813695687252,103.828813242498
"55289","Lentor Ave","LP 94",1.39844339285315,103.829039163676
"55301","Ang Mo Kio Ave 9","AMK Police Div HQ",1.38425166698696,103.84445666701
"55309","Ang Mo Kio Ave 9","Opp AMK Police Div HQ",1.384084,103.844597
"55311","Ang Mo Kio Ave 9","Opp Yio Chu Kang Stadium",1.38430357836038,103.846839666368
"55319","Ang Mo Kio Ave 9","Yio Chu Kang Stadium",1.38408669861968,103.846782607049
"55321","Ang Mo Kio Ave 8","Opp Nanyang Poly",1.37836333298131,103.847225278019
"55329","Ang Mo Kio Ave 8","Nanyang Poly",1.37901970079676,103.847225278288
"55331","Lentor Loop","Aft Lentor Gr",1.38692246241021,103.837141038372
"55339","Lentor Loop","Aft Florissa Pk",1.38708225951205,103.837116449362
"55341","Lentor Dr","Lentor Stn Exit 3",1.384975,103.836684
"55349","Lentor Dr","Lentor Stn Exit 5",1.38479144169995,103.836493092734
"55351","Lentor Rd","Opp Fudu Wk P/G",1.3897367880855,103.836963950079
"55361","Lentor Loop","Countryside Gdn P/G",1.38983685641152,103.838605000613
"55371","Lentor Loop","Aft Lentor St",1.388614367271,103.83440450731
"55381","Lentor Loop","Bef Bullion Pk",1.3899041699795,103.836246400002
"55509","Ang Mo Kio Ave 8","Yio Chu Kang Int",1.38113241525166,103.845555881696
"56011","Upp Thomson Rd","Bef adana at thomson",1.36865,103.828321
"56019","Upp Thomson Rd","Bef Ang Mo Kio Ave 1",1.369486,103.828616
"56021","Upp Thomson Rd","Opp Sembawang Hills FC",1.372666,103.82843
"56029","Upp Thomson Rd","Bef Sembawang Hills Fc",1.37359500001635,103.828700000021
"56031","Upp Thomson Rd","Bef Yio Chu Kang Rd",1.37695666700099,103.82822527799
"56039","Upp Thomson Rd","Aft Yio Chu Kang Rd",1.37673055602474,103.828483889005
"56041","Upp Thomson Rd","Opp Meadows @ Peirce",1.379094,103.827593
"56049","Upp Thomson Rd","Meadows @ Peirce",1.37945638898658,103.827688332988
"56051","Upp Thomson Rd","Opp Tagore Rd",1.38249472962714,103.825763954743
"56059","Upp Thomson Rd","Bef Tagore Rd",1.38268805765919,103.826045473551
"56061","Upp Thomson Rd","Aft Tagore Dr",1.385154,103.822865
"56069","Upp Thomson Rd","Bef Tagore Dr",1.38530499508514,103.823208798655
"56071","Upp Thomson Rd","Bef Old Upp Thomson Rd",1.38717744383548,103.819648166468
"56079","Upp Thomson Rd","Aft Old Upp Thomson Rd",1.38756640996273,103.819597912999
"56081","Upp Thomson Rd","Bef SLE",1.391569,103.818216
"56089","Upp Thomson Rd","Aft SLE",1.39205091187219,103.818611074367
"56091","Upp Thomson Rd","Springleaf Stn Exit 3",1.3962,103.818459
"56099","Upp Thomson Rd","Springleaf Stn Exit 2",1.39606817759915,103.818829921849
"56191","Yio Chu Kang Rd","Teachers' Housing Est",1.37879833302094,103.829440833024
"56199","Yio Chu Kang Rd","Aft Thomson Hills Dr",1.37892333298882,103.830036388999
"56201","Yio Chu Kang Rd","Aft Munshi Abdullah Ave",1.38059381566563,103.83224759401
"56209","Yio Chu Kang Rd","Bef Thomson Hills Dr",1.38031863295854,103.832403056453
"56241","Ang Mo Kio Ave 2","St. Nicholas Girls'",1.37199166697877,103.833208333017
"56249","Ang Mo Kio Ave 2","Opp St. Nicholas Girls'",1.37295831920319,103.833011117719
"56251","Ang Mo Kio Ave 2","Opp Horizon Gdns",1.37637472203353,103.834418610984
"56259","Ang Mo Kio Ave 2","Horizon Gdns",1.376844443968,103.834840277991
"56261","Ang Mo Kio Ave 1","Aft Ang Mo Kio Ave 2",1.367859,103.831724
"56269","Ang Mo Kio Ave 1","BEF Ang mo kio avenue 2",1.36741835425889,103.832334032392
"56289","Ang Mo Kio Ave 2","Bef Shangri-La Wk",1.37023167757252,103.832326552888
"57011","Upp Thomson Rd","Opp Springleaf Nature Pk",1.40015725353057,103.817172146688
"57019","Upp Thomson Rd","Springleaf Nature Pk",1.40056260892652,103.817344658818
"57021","Sembawang Rd","Forest Hills Condo",1.40414074099185,103.818342441983
"57029","Sembawang Rd","Aft The Springside",1.40396290628178,103.818622613435
"57031","Sembawang Rd","Nee Soon Driclad Ctr",1.40705411971506,103.820122563854
"57039","Sembawang Rd","SPIRITUAL GRACE PRESBY CH",1.40611750000192,103.819987222019
"57041","Sembawang Rd","Nee Soon HQ 22 SIB",1.41069268256433,103.821923120045
"57049","Sembawang Rd","Opp Nee Soon HQ 22 SIB",1.41082027802703,103.822335277988
"57051","Sembawang Rd","Aft Sembawang Air Base",1.415206,103.8233905
"57059","Sembawang Rd","Opp Sembawang Air Base",1.41472777811863,103.823565497444
"57061","Sembawang Rd","Dieppe Barracks",1.419905,103.8245465
"57069","Sembawang Rd","Opp Dieppe Barracks",1.4189659270404,103.824605513336
"57071","Sembawang Rd","Opp Khatib Camp",1.424958,103.8255225
"57079","Sembawang Rd","Khatib Camp",1.42443860227619,103.825667930618
"57081","Sembawang Rd","Opp Blk 713",1.42753611101756,103.826554722027
"57089","Sembawang Rd","Blk 713",1.42740500891774,103.82685672676
"57111","Sembawang Rd","Opp Blk 101",1.43123622644607,103.82654938929
"57119","Sembawang Rd","Blk 101",1.43130257113028,103.826887730769
"57121","Sembawang Rd","Opp Blk 115B",1.43345083292583,103.826311324241
"57129","Sembawang Rd","Blk 114",1.43418656873084,103.826414459369
"57131","Sembawang Rd","Opp Jln Kemuning",1.43808413802489,103.825297533169
"57139","Sembawang Rd","Aft Jln Kemuning",1.43795662145081,103.825596279717
"57141","Mandai Rd","Bef Upp Thomson Rd",1.40248255094729,103.816962265319
"57149","Mandai Rd","Aft Upp Thomson Rd",1.40236816337763,103.816895484537
"58009","Sembawang Vista","Sembawang Int",1.44748179252514,103.819413916891
"58011","Sembawang Rd","Opp Sembawang Shop Ctr",1.44135611418225,103.824187468363
"58019","Sembawang Rd","Aft Sembawang Shop Ctr",1.44085,103.824719
"58021","Sembawang Rd","Opp The Nautical",1.44324136994568,103.823678630329
"58029","Sembawang Rd","The Nautical",1.44315919415772,103.82398509211
"58031","Sembawang Rd","Opp Canberra Dr",1.4462869,103.8250487
"58039","Sembawang Rd","Bef Canberra Dr",1.4467419,103.8258
"58041","Sembawang Rd","Blk 590C",1.44939346470038,103.826855803718
"58049","Sembawang Rd","Opp Blk 590C",1.44919525191106,103.827035423339
"58051","Sembawang Rd","Blk 592C",1.45087972197488,103.828430832967
"58059","Sembawang Rd","Opp Blk 592C",1.45079007708143,103.828662960342
"58061","Sembawang Rd","Opp Blk 101A",1.45296423052616,103.831106252861
"58069","Sembawang Rd","Opp Durban Rd",1.452187,103.830428
"58071","Sembawang Rd","Bef Jln Basong",1.45528422069638,103.833889768747
"58079","Sembawang Rd","Aft Jln Basong",1.45500446219905,103.833812188566
"58081","Sembawang Rd","Opp Jln Janggus",1.45825194403092,103.835946094031
"58089","Sembawang Rd","Aft Andrews Ave",1.45873255930273,103.836542169935
"58091","Sembawang Rd","Sembawang Pk",1.46211498021096,103.837919174259
"58099","Sembawang Rd","Opp Sembawang Pk",1.460299,103.837391
"58101","Canberra Rd","Blk 311",1.44667277800811,103.822822778021
"58109","Canberra Rd","Opp Blk 311",1.44667607916689,103.82309298513
"58111","Canberra Rd","Blk 351 CP",1.45096272310028,103.82075231896
"58119","Canberra Rd","Blk 502A",1.45099925490468,103.821023231591
"58121","Canberra Rd","Blk 424A CP",1.45329115486737,103.819294761852
"58129","Canberra Rd","Blk 508 CP",1.45284216119403,103.819882192091
"58131","Canberra Rd","Aft Assyafaah Mque",1.4562533329966,103.820459999977
"58139","Canberra Rd","Bef Assyafaah Mque",1.45637564424183,103.820745698701
"58141","Admiralty Rd West","Sembawang Camp",1.463365158306,103.816531830579
"58149","Admiralty Rd West","Opp Sembawang Shipyard G 8",1.46190359169667,103.817889216932
"58151","Canberra Rd","Bef Sembawang Stn",1.44835904274406,103.822013436082
"58159","Canberra Rd","Aft Admiral Hill",1.44821708737482,103.822356118685
"58161","Admiralty Rd West","Bef Sembawang Shipyard G 3",1.46052755709037,103.820373503505
"58169","Admiralty Rd West","Aft HomeTeamNS Sembawang Resort",1.45978696349073,103.820924473884
"58171","Admiralty Rd West","Sembawang Corp Industries",1.45890580814381,103.823798831684
"58179","Admiralty Rd West","Opp Sembawang Corp Industries",1.45855645310428,103.823509970357
"58181","Admiralty Rd West","Police Drv Circuit",1.45964275024639,103.826257153085
"58189","Admiralty Rd West","Opp Police Drv Circuit",1.45915444426655,103.82601182604
"58191","Admiralty Rd East","Aft Wellington Rd",1.45875202875202,103.828755140721
"58199","Admiralty Rd East","OPP AUCKLAND ROAD WEST",1.4590501574168,103.827884318759
"58201","Admiralty Rd East","Aft Queen'S Ave",1.45531234912714,103.830989966732
"58209","Admiralty Rd East","Aft Pakistan Rd",1.45524083298775,103.830626389032
"58211","Sembawang Way","Sembawang Stn",1.44926202582359,103.81979401898
"58219","Sembawang Way","Opp Sembawang Stn",1.44953463697186,103.819929723172
"58221","Sembawang Way","Blk 339 CP",1.44859264769928,103.817065779864
"58229","Sembawang Way","Blk 358A CP",1.44875084068886,103.816805921002
"58241","Sembawang Vista","Sembawang Int/Opp Blk 315",1.44722064601498,103.820184902604
"58249","Sembawang Vista","Blk 309",1.44711722202289,103.821185555999
"58251","Sembawang Dr","Sun Plaza/Sembawang Stn",1.44803148822713,103.818952074868
"58259","Sembawang Dr","Opp Sun Plaza",1.44777267175187,103.81895151566
"58261","Canberra Link","VISIONAIRE",1.44710213838584,103.82726305554
"58269","Canberra Link","OPP VISIONAIRE",1.44702361616489,103.827619974689
"58271","Sembawang Cres","Blk 335",1.44702783502401,103.814706541833
"58279","Sembawang Cres","Opp Blk 336A CP",1.44658462255674,103.814569186537
"58281","Sembawang Cres","Sembawang Sec Sch",1.4450136750226,103.816266613386
"58289","Sembawang Cres","Opp Sembawang Sec Sch",1.44485960840447,103.816271626796
"58291","Sembawang Dr","Blk 317",1.44579319988216,103.81994491731
"58299","Sembawang Dr","Blk 328",1.44582915331137,103.819684633829
"58301","Gambas Ave","3M Bldg",1.44485650594175,103.810550575681
"58309","Gambas Ave","Opp 3M Bldg",1.44466063592056,103.810366505145
"58311","Sembawang Dr","Blk 354 CP",1.4501979542693,103.818104594221
"58319","Sembawang Dr","Blk 357C",1.44976933938251,103.81802192152
"58321","Admiralty Dr","Bet Blks 357/359",1.45020573824638,103.816145183469
"58329","Admiralty Dr","Blk 474",1.45050186875947,103.816559649184
"58331","Canberra Link","Blk 589D",1.44974129560526,103.823976096901
"58339","Canberra Link","Opp Blk 589D",1.44936138505812,103.824305733456
"58341","Sembawang Dr","Blk 405",1.45267992935187,103.81687772159
"58349","Sembawang Dr","Blk 478",1.45273139537549,103.816423432077
"58351","Sembawang Dr","Blk 483",1.45593548683251,103.81491062256
"58359","Sembawang Dr","Opp Blk 484A CP",1.45619440004203,103.814654114211
"58361","Admiralty St","Nth Link Bldg",1.46118688481447,103.812707089971
"58369","Admiralty St","BEF ACACIA HME",1.46077451756536,103.812061446672
"58371","Sembawang Cres","Bet Blks 325/326",1.44449009584233,103.819089531901
"58379","Sembawang Cres","Opp Blk 325",1.44428574142951,103.819005112256
"58381","Sembawang Way","Blk 469B",1.44797049342873,103.813377873525
"58389","Sembawang Way","Opp Blk 469B",1.44773992017207,103.813566681487
"58391","Sembawang Ave","Blk 303",1.44426472199698,103.822412222024
"58399","Sembawang Ave","Opp Blk 303",1.44399912458783,103.822564665947
"58401","Admiralty Link","Opp Blk 491",1.45575658287341,103.818002075987
"58409","Admiralty Link","Blk 491",1.4561083849161,103.81810058815
"58411","Admiralty Link","Blk 404A CP",1.45461200191848,103.816583729272
"58419","Admiralty Link","Blk 482A CP",1.4546446175566,103.815837892075
"58421","Admiralty Dr","Blk 353",1.4513061244853,103.819029199892
"58429","Admiralty Dr","Bet Blks 415/416",1.45151629026328,103.818925290288
"58431","Champions Way","Blk 567B",1.428437,103.788426
"58439","Champions Way","Opp Blk 567B",1.42857896419364,103.788339222582
"58441","Champions Way","Blk 567A",1.42731,103.788937
"58449","Champions Way","S'pore Sports Sch",1.4270920469684,103.789067209633
"58451","Sembawang Dr","Aft Heavy Veh Pk",1.46002660309429,103.815372415238
"58459","Sembawang Dr","Bef Heavy Veh Pk",1.45994030687762,103.81514063372
"58461","Champions Way","Innova Pr Sch",1.42965591818928,103.790445558413
"58481","Wellington Circle","Opp Wellington Pr Sch",1.45305905176825,103.822679337987
"58489","Wellington Circle","Wellington Pr Sch",1.45285946613506,103.822510921638
"58491","Montreal Dr","Opp Blk 507A",1.45272174340224,103.824313436659
"58499","Montreal Dr","Blk 506A",1.45205869701978,103.824287695219
"58501","Montreal Link","Blk 592A",1.4507187825944,103.827084921515
"58509","Montreal Link","Blk 590A",1.45059927113154,103.826964256659
"58511","Canberra st","Blk 104C",1.44964,103.8315
"58519","Canberra st","OPP BLK 104B",1.44973306,103.831062
"58521","Canberra st","BLK 106A",1.44819389,103.8326
"58529","Canberra st","BLK 108 CP",1.44801889,103.832461
"58531","Canberra Way","BLK 129A",1.44543806,103.8323
"58539","Canberra Way","BLK 120A",1.44576806,103.832311
"58541","Canberra Link","Opp Canberra Stn",1.44284,103.830351
"58549","Canberra Link","Canberra Stn",1.442578,103.830142
"58571","Sembawang Ave","Gambas Ave",1.441805,103.8168685
"58579","Sembawang Ave","Gambas Ave",1.4415255,103.817029
"58581","Bef Gambas Cres","Bef Gambas Cres",1.443876,103.813122
"58589","Opp Gambas Cres","Opp Gambas Cres",1.443534,103.813173
"58601","Canberra Wk","Blk 108A",1.448139,103.831129
"58609","Canberra Wk","Blk 109A",1.447964,103.830401
"58611","Canberra Cres","Blk 115C",1.446533,103.82993
"58619","Canberra Cres","Opp Blk 115C",1.44637,103.830152
"58621","Canberra st","Blk 126 Cp",1.445953,103.834031
"58991","Yishun Ave 2","BLK 767",1.424583611,103.8350086
"59008","Yishun Ave 2","Yishun Int",1.4285384902718,103.836110531959
"59009","Yishun Ave 2","Yishun Int",1.4284,103.8360975
"59011","Lentor Ave","Bef Sg Seletar Bridge",1.401439,103.827464
"59019","Lentor Ave","Aft Sg Seletar Bridge",1.403681,103.82751
"59021","Lentor Ave","Bef Yishun Ave 1",1.40922833847299,103.829083304555
"59029","Lentor Ave","Aft Yishun Ave 1",1.40885843406387,103.829247691158
"59031","Yishun Ave 2","Opp Yishun Sports Hall",1.41277747172151,103.830839586697
"59039","Yishun Ave 2","Yishun Sports Hall",1.41342871609658,103.83156300557
"59041","Yishun Ave 2","Bef Khatib Stn",1.41625420109094,103.832591612732
"59049","Yishun Ave 2","Opp Khatib Stn",1.41700998157675,103.833399840738
"59051","Yishun Ave 2","Blk 790",1.41968270185637,103.834296744325
"59059","Yishun Ave 2","Blk 608",1.42054602879781,103.834979423249
"59061","Yishun Ave 2","Blk 763",1.42556399229911,103.834958206494
"59069","Yishun Ave 2","Opp Blk 757",1.42657294826877,103.835369572595
"59072","Yishun Ave 2","Yishun Stn Exit E",1.429383056,103.8354931
"59073","Yishun Ave 2","Opp Yishun Stn",1.42868146490253,103.835469429997
"59079","Yishun Ave 2","Yishun Stn",1.42926606883551,103.835161953585
"59081","Yishun Ring Rd","Blk 774",1.42371474872973,103.831646667918
"59089","Yishun Ring Rd","Opp Blk 774",1.42397861098025,103.831557499979
"59091","Yishun Ave 2","Blk 154",1.43165245434506,103.835108145441
"59099","Yishun Ave 2","Blk 220",1.43272835490407,103.835225447877
"59101","Yishun Ring Rd","Yishun Pr Sch",1.43420210733558,103.833027464432
"59109","Yishun Ring Rd","Opp Yishun Pr Sch",1.4343984933093,103.833229455854
"59111","Yishun Ave 5","Blk 701",1.43016395103424,103.828884521267
"59119","Yishun Ave 5","Opp Blk 701A",1.43037444021889,103.827948654336
"59121","Yishun Ring Rd","Blk 121",1.43453851053761,103.8299966899
"59129","Yishun Ring Rd","Opp Blk 121",1.43490004260739,103.830267560125
"59131","Yishun Ring Rd","Blk 137",1.43192545956112,103.829691847912
"59139","Yishun Ring Rd","Aft Chong Pang CC",1.43140749331253,103.829556642674
"59141","Yishun Ave 5","Blk 741",1.43034383196416,103.832755410502
"59149","Yishun Ave 5","Blk 145",1.43061861098729,103.832180000029
"59159","Yishun Ave 5","Opp Yishun Stn Exit B",1.43055466220788,103.834670688497
"59161","Yishun Ctrl","Opp Blk 201",1.43014843981169,103.837931594534
"59169","Yishun Ctrl","Bet Blks 201/202",1.4304570083984,103.837694167111
"59171","Yishun Ave 9","Blk 309",1.43226509746155,103.840196657863
"59179","Yishun Ave 9","Blk 241",1.43221439515231,103.839883316889
"59181","Yishun Ave 9","Opp Blk 245",1.43416611096992,103.842188332994
"59189","Yishun Ave 9","Blk 245",1.43425361497792,103.842041667501
"59191","Yishun Ave 6","Opp Northland Sec Sch",1.43649083301477,103.84212083297
"59199","Yishun Ave 6","Blk 250",1.43609553700432,103.842249383632
"59201","Yishun Ave 6","Opp Chongfu Pr Sch",1.43871588444799,103.840352196461
"59209","Yishun Ave 6","Blk 272",1.43856611102095,103.840211667014
"59211","Yishun Ave 7","Blk 289",1.44037027798466,103.838173611017
"59219","Yishun Ave 7","Opp Blk 288",1.44045526236363,103.837576257596
"59221","Yishun Ave 7","Opp Yishun Ind Pk A",1.43902299324239,103.835027850051
"59229","Yishun Ave 7","Yishun Ind Pk A",1.43901589576688,103.834163993629
"59231","Yishun Ring Rd","Blk 227",1.43537970016985,103.836807450079
"59239","Yishun Ring Rd","Blk 291",1.43560781996531,103.836843723593
"59241","Yishun Ring Rd","Blk 236",1.43427221606754,103.839229301594
"59249","Yishun Ring Rd","Blk 257",1.43436086302643,103.839437442336
"59251","Yishun Ave 2","Opp Darul Makmur Mque",1.43669132626001,103.833683373523
"59259","Yishun Ave 2","Darul Makmur Mque",1.43716783426775,103.833797915239
"59261","Yishun Ave 7","Blk 174",1.43755803458153,103.831591436161
"59269","Yishun Ave 7","Opp Blk 174",1.43774971409693,103.831252810595
"59271","Yishun Ave 7","Blk 118",1.4362831713903,103.828551613453
"59279","Yishun Ave 7","Opp Ahmad Ibrahim Sec Sch",1.43670438744279,103.828804964252
"59281","Yishun Ave 4","Blk 654",1.4228063053424,103.840704040951
"59289","Yishun Ave 4","Blk 676 CP",1.42166630737691,103.841388943713
"59291","Yishun Ave 4","Blk 666",1.4189297001887,103.840724889963
"59299","Yishun Ave 4","Blk 671 CP",1.41910065823939,103.841019340621
"59301","Yishun Ring Rd","Blk 731",1.42857438462559,103.830548329709
"59309","Yishun Ring Rd","Jiemin Pr Sch",1.42826195477761,103.830630723714
"59311","Yishun Ring Rd","Blk 760",1.4260484365847,103.832186099953
"59319","Yishun Ring Rd","Blk 729",1.42617166698404,103.832010832974
"59321","Yishun Ring Rd","Blk 794",1.42004673882783,103.831802328761
"59329","Yishun Ring Rd","Naval Base Sec Sch",1.41968029160119,103.831795969452
"59331","Yishun Ave 3","Blk 773",1.422973728077,103.832767167951
"59339","Yishun Ave 3","Blk 776",1.42273567302859,103.833784111944
"59341","Yishun Ctrl","Khoo Teck Puat Hosp",1.42367163179884,103.838644569159
"59349","Yishun Ctrl","Opp Khoo Teck Puat Hosp",1.42345056032348,103.83882425771
"59351","Yishun Ctrl","Opp Blk 322",1.42877888900017,103.840228888987
"59359","Yishun Ctrl","Blk 322",1.42844102693712,103.840718217979
"59369","Yishun St 61","Blk 647",1.42214126973318,103.836838366802
"59379","Yishun St 61","Opp Chung Cheng High Sch",1.41946852245611,103.838239832395
"59381","Yishun Ring Rd","Blk 314",1.43181131616813,103.841960216203
"59389","Yishun Ring Rd","Opp Blk 314",1.43202071867504,103.842082464423
"59391","Yishun Ring Rd","Blk 342B",1.43021107363512,103.845231110937
"59399","Yishun Ring Rd","Opp Blk 367",1.43026750784845,103.845520628725
"59401","Yishun Ring Rd","Blk 358",1.42705456686774,103.846151343327
"59409","Yishun Ring Rd","Evangel Family Ch",1.42663883088373,103.846406166229
"59411","Yishun Ring Rd","Blk 356",1.42521425593657,103.845727073579
"59419","Yishun Ring Rd","Blk 413",1.42536,103.84607
"59421","Yishun Ring Rd","Blk 624",1.41762836917061,103.835134125219
"59429","Yishun Ring Rd","Blk 846",1.417434,103.835047
"59431","Yishun Ring Rd","Blk 630",1.417805,103.8376805
"59439","Yishun Ring Rd","Blk 858",1.417834,103.838374
"59441","Yishun Ave 4","Naval Base Pr Sch",1.41588388901051,103.839483333015
"59449","Yishun Ave 4","Opp Naval Base Pr Sch",1.41552972203074,103.839539167005
"59451","Yishun Ave 11","Bet Blks 349/350",1.42569613726662,103.843607416175
"59459","Yishun Ave 11","Opp Huamin Pr Sch",1.42637371131971,103.84259503772
"59461","Yishun Ave 11","Opp Blk 419",1.4233562505923,103.846959381143
"59469","Yishun Ave 11","Blk 419",1.42357927683882,103.847479600444
"59471","Yishun Ave 1","Blk 430B",1.42111543044621,103.849019715602
"59479","Yishun Ave 1","Opp Blk 430B",1.42034812354505,103.848651474256
"59481","Yishun St 81","Blk 873",1.41542424800444,103.836476901585
"59499","Yishun St 81","Orchid Pk Condo",1.41325017295345,103.834597544053
"59501","Yishun Ave 1","Blk 871",1.41289253257843,103.838106810405
"59509","Yishun Ave 1","Opp Blk 871",1.41252120911526,103.837944979088
"59511","Yishun St 71","Yishun Sec Sch",1.42716904966997,103.828952115822
"59521","Yishun Ave 2","Yishun Emerald",1.44003661278482,103.831710808465
"59529","Yishun Ave 2","Opp Yishun Emerald",1.44035052900307,103.831814299542
"59541","Yishun Ave 3","Sree Maha Mariamman Tp",1.42363018656288,103.830180722339
"59549","Yishun Ave 3","Opp Sree Maha Mariamman Tp",1.42313912325939,103.830526057113
"59551","Yishun Ave 3","Blk 722",1.42539008150192,103.828224665486
"59559","Yishun Ave 3","Opp Blk 722",1.42511776424343,103.828213089091
"59561","Yishun Ring Rd","Opp Khatib Stn Exit D",1.41870141531997,103.832933751077
"59569","Yishun Ring Rd","Khatib Stn Exit D",1.41849332350079,103.832939000214
"59571","Yishun Ring Rd","Opp Northbrooks Sec Sch",1.42072559126348,103.843733307106
"59579","Yishun Ring Rd","Blk 456",1.420294,103.843953
"59581","Yishun St 41","Blk 432C",1.41903123253322,103.846189979418
"59589","Yishun St 41","Blk 505C",1.4196568772859,103.844772834668
"59591","Yishun Ave 6","Bet Blks 405/406",1.42653688735925,103.849479501826
"59599","Yishun Ave 6","Opp Blk 406",1.42640861109823,103.849680277801
"59601","Yishun Ave 6","BLK 391",1.429842,103.849376
"59609","Yishun Ave 6","Opp Blk 391",1.4289961111075,103.849561388858
"59611","Yishun Ctrl 2","Opp Yishun Community Hosp",1.42362582861812,103.836667449526
"59619","Yishun Ctrl 2","Yishun Community Hosp",1.42335199999945,103.836872999971
"59621","Yishun Ave 6","Bet Blks 318A/318B",1.43416283001882,103.844105559177
"59629","Yishun Ave 6","Opposite Blk 317A",1.43463,103.843898
"59631","Yishun Ring Rd","Opp Blk 445",1.42333778088573,103.843973890456
"59639","Yishun Ring Rd","Bet Blks 445/449",1.42318166665872,103.844123888931
"59641","Yishun St 31","Bet Blks 333C/333D",1.43152,103.8457231
"59649","Yishun St 31","Opp Blk 333C",1.431392,103.845705
"59651","Yishun Ave 11","Blk 348B",1.42711698762084,103.841694188623
"59661","Yishun Ctrl 1","Blk 932",1.42631491614237,103.837628611106
"59669","Yishun Ctrl 1","Opp Blk 932",1.42623639393056,103.837842762579
"59701","Yishun Ctrl","Opp SAFRA Yishun",1.42548192920513,103.840202052283
"59709","Yishun Ctrl","Bef SAFRA Yishun",1.42599217250432,103.840644069071
"59711","Yishun Ring Rd","Blk 672C",1.418198,103.8427135
"59719","Yishun Ring Rd","Opp Blk 672C",1.41756544907262,103.842004972269
"59721","Yishun Ave 1","Blk 816",1.41153711897875,103.833679881058
"59729","Yishun Ave 1","Opp Blk 816",1.41113811897325,103.833502999969
"59731","Yishun Ave 1","Blk 512A",1.4141292303869,103.841495249203
"59739","Yishun Ave 1","Opp Blk 512A",1.41416011900146,103.842146881042
"59741","Yishun Ave 1","Opp Orchid Country Club",1.41554882267258,103.844640566052
"59749","Yishun Ave 1","Orchid Country Club",1.41499035691552,103.844333000031
"59751","Yishun Ave 1","Opp The Shaughnessy",1.41725535689777,103.845908000025
"59759","Yishun Ave 1","The Shaughnessy",1.41755035688919,103.846310999972
"59761","Yishun Ring Rd","Blk 504C",1.41849608053432,103.843267403857
"59771","Yishun Ave 1","Blk 469B",1.423939,103.852066
"59779","Yishun Ave 1","Opp Blks 469A/469B",1.42408305602704,103.852518512843
"59781","Yishun Ave 1","Aft Yishun Ave 6",1.4232168633454,103.851258125678
"59789","Yishun Ave 1","Bef Yishun Ave 6",1.42301388896819,103.851363899983
"59791","Yishun Ave 1","Blk 471A",1.425903,103.853576
"59801","Yishun Ave 6","Blk 382C",1.431669,103.847891
"59809","Yishun Ave 6","Opp Blk 382C",1.431761,103.847993
"59811","Yishun St 42","Blk 477B",1.427487,103.852056
"59819","Yishun St 42","Blk 467C",1.42696,103.851955
"59821","Yishun Ave 6","Blk 334B",1.432912,103.845777
"59829","Yishun Ave 6","Opposite Blk 334B",1.432833,103.846904
"60011","Kallang Bahru","BENDEMEER STN EXIT A",1.31471795031338,103.863767954933
"60019","Kallang Bahru","BENDEMEER STN EXIT B",1.31479811892165,103.864136443503
"60021","Kallang Bahru","Chubb S'pore",1.31828596087227,103.866698741933
"60029","Kallang Bahru","Blk 16",1.31717045698013,103.866001367588
"60031","Kallang Bahru","BEF GEYLANG BAHRU STN",1.3204097072077,103.870078325295
"60039","Kallang Bahru","Opp Blk 66",1.31996473842763,103.869830425678
"60051","Boon Keng Rd","Opp Kallang Pl",1.3141464005633,103.865714680405
"60059","Boon Keng Rd","Bef Kallang Pl",1.31434638899368,103.865862500012
"60061","Jln Kolam Ayer","Aft Infineon",1.32276521075674,103.874021344228
"60069","Jln Kolam Ayer","Kallang Basin Swim Cplx",1.32335935195255,103.872567415225
"60071","Jln Kolam Ayer","Kolam Ayer Ind Est",1.32719924782732,103.870282173191
"60079","Jln Kolam Ayer","Bef Bendemeer Rd",1.32685601711017,103.869509696951
